id,bws,predicted,sentence
2441,0.709,1.7945291610119098,I do a lot of spreadsheets in the office so you can say I 'm excelling at work .
3270,0.684,1.1777285493445349,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
1749,0.677,1.1130495702041276,"The airlines have become so cash-strapped , they charged me for my emotional baggage ."
667,0.672,1.3717221440320988,"When the CEO dropped his brownie on the calculator , was he trying to fudge the numbers ?"
396,0.607,0.6162274815551018,"I plan to work in a cemetery , Tom plotted gravely ."
2493,0.587,-0.45266380811597756,I 'd give my right arm to be ambidextrous .
2067,0.574,1.7375557480150465,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
142,0.574,1.0504915996757735,The math teacher was a good dancer - he had algorithm .
3204,0.571,1.9346309787617102,"She was only a Bricklayer 's daughter , but she was certainly stacked ."
2015,0.571,1.5338418006412478,"OLD POPULATION EXPERTS never die , they just lose their census ."
3321,0.552,0.8154301660070205,"The astronomer made a claim about a well-known star , but it was n't sirius ."
2367,0.548,0.1179680600186496,The trampoline was on sale for fifty per cent off . Needless to say I jumped on the offer .
1128,0.548,1.0378612573744777,An office with many people and few electrical outlets could be in for a power struggle .
70,0.544,0.642193177424917,"I crossed a cell phone with a skunk , and now the service stinks ."
2138,0.544,2.1007794967801026,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
1238,0.541,1.1083101828788808,"If at first you do n't succeed , then skydiving is n't for you ."
87,0.541,0.3437232367863738,A dog gave birth to puppies near the road and was ticketed for littering .
243,0.538,1.2046338072641232,The magician who loved his chocolate could perform a lot of Twix .
60,0.533,1.3546628235170548,"Waiter , there 's a fly in my soup ! ''At our restaurant , we guarantee You wo n't find a single fly . '' ''Whaddya mean ? '' ''Because they 're all married . ''"
1296,0.527,0.46871202110806304,Wrestlers do n't like to be put on hold .
1719,0.525,0.41092588655453943,If you break a string on your guitar do n't Fret .
2722,0.525,1.215534106956409,"She was only a Elevator operator 's daughter , and she loved to go down ."
1847,0.525,0.9094473071325211,"Waiter , there 's a fly in my soup ! '' I know . It gives you a nice buzz does n't it ? ''"
1523,0.525,0.8129714241328869,"The plums for sale dried out , so the profits were pruned ."
3400,0.524,0.9035725075500795,"Old programmers never die , they just ca n't C as well ."
