1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.24170164369095062, 3.5340391136386138e-12)",0:02:51,500,"SpearmanrResult(correlation=0.22827778153173076, pvalue=5.4697288620679736e-11)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.40638829060239956, 2.107895771450704e-33)",0:04:21,2500,"SpearmanrResult(correlation=0.38281093209562084, pvalue=1.5771861506929542e-29)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.454178455889665, 2.8614750584883392e-42)",0:06:13,4500,"SpearmanrResult(correlation=0.4358464644918713, pvalue=1.0634397846440225e-38)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.45896659752111085, 3.074040410632541e-43)",0:08:18,6500,"SpearmanrResult(correlation=0.4419271778743214, pvalue=7.35499582515869e-40)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.4934849916646954, 1.0693104211311414e-50)",0:10:16,8500,"SpearmanrResult(correlation=0.4854939411868146, pvalue=6.7973117942576115e-49)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.4733653213569362, 3.0180959968697916e-46)",0:12:17,10500,"SpearmanrResult(correlation=0.46585111575976224, pvalue=1.1678482139041487e-44)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.4983555807971565, 8.061087194805889e-52)",0:14:38,12500,"SpearmanrResult(correlation=0.48531631302976486, pvalue=7.445277064280126e-49)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.5196362690930539, 6.061727315720328e-57)",0:16:57,14500,"SpearmanrResult(correlation=0.5109458066625105, pvalue=8.295676637732597e-55)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.5443586719712213, 2.2660849528251847e-63)",0:19:28,16500,"SpearmanrResult(correlation=0.538878095054062, pvalue=6.705141187515159e-62)",humour,False
results-2021-09-23_02-30-32,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_02-30-31_bald_500_2000_40000,matern_3_2,500,False,"(0.5532432334985965, 8.164182110372388e-66)",0:22:13,18500,"SpearmanrResult(correlation=0.5395443410174858, pvalue=4.45670719791962e-62)",humour,False
