id,bws,predicted,sentence
2441,0.709,1.043234155898795,I do a lot of spreadsheets in the office so you can say I 'm excelling at work .
3270,0.684,1.373260392268322,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
1749,0.677,0.5388680723716783,"The airlines have become so cash-strapped , they charged me for my emotional baggage ."
667,0.672,0.9404212062509525,"When the CEO dropped his brownie on the calculator , was he trying to fudge the numbers ?"
396,0.607,0.15517481968303617,"I plan to work in a cemetery , Tom plotted gravely ."
2493,0.587,0.8542293985277085,I 'd give my right arm to be ambidextrous .
2067,0.574,1.1857676194489988,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
142,0.574,0.8665023914218133,The math teacher was a good dancer - he had algorithm .
3204,0.571,0.842870764970265,"She was only a Bricklayer 's daughter , but she was certainly stacked ."
2015,0.571,0.7281684449835132,"OLD POPULATION EXPERTS never die , they just lose their census ."
3321,0.552,0.480839962928086,"The astronomer made a claim about a well-known star , but it was n't sirius ."
2367,0.548,0.7017189987994003,The trampoline was on sale for fifty per cent off . Needless to say I jumped on the offer .
1128,0.548,0.6927929449487717,An office with many people and few electrical outlets could be in for a power struggle .
70,0.544,0.33698470749357257,"I crossed a cell phone with a skunk , and now the service stinks ."
2138,0.544,1.0363571520486807,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
1238,0.541,0.2541633477647286,"If at first you do n't succeed , then skydiving is n't for you ."
87,0.541,0.38368729457480216,A dog gave birth to puppies near the road and was ticketed for littering .
243,0.538,0.8607851901270055,The magician who loved his chocolate could perform a lot of Twix .
60,0.533,0.8871229764555313,"Waiter , there 's a fly in my soup ! ''At our restaurant , we guarantee You wo n't find a single fly . '' ''Whaddya mean ? '' ''Because they 're all married . ''"
1296,0.527,0.13825504206363454,Wrestlers do n't like to be put on hold .
1719,0.525,0.5333637703333944,If you break a string on your guitar do n't Fret .
2722,0.525,0.814312145565284,"She was only a Elevator operator 's daughter , and she loved to go down ."
1847,0.525,0.8382403601366327,"Waiter , there 's a fly in my soup ! '' I know . It gives you a nice buzz does n't it ? ''"
1523,0.525,0.462761608620993,"The plums for sale dried out , so the profits were pruned ."
3400,0.524,0.5859501751835077,"Old programmers never die , they just ca n't C as well ."
3778,0.524,0.1344785745531457,Graveyard workers really dig their jobs .
710,0.524,0.3706873867092474,The inventor of a hay baling machine made a bundle .
2532,0.524,0.10182253463436158,I bought me some of those new paper shirts . I do n't like them - they 're tearable .
2390,0.516,0.4901765634063994,Someone who sells old chess pieces is a pawn broker .
377,0.509,0.7659085843977412,"My wife is a fine cook , plus a great algebra teacher , she is quite famous for her pi ."
1728,0.509,0.8670198164633477,A cat ate some cheese and waited for a mouse with baited breath .
2106,0.509,0.5585887076366074,"A boy told his parents he wanted to raise goats for a living , but he was only kidding ."
2998,0.509,0.3305614007991504,"When it comes to drinks , citrus fruit juices are always in the limelight ."
2539,0.5,-0.18457885713888805,Alcohol and calculus do n't mix so do n't drink and derive .
2457,0.492,0.717844614399798,"OLD QUILTERS never die , they just go under cover ."
1783,0.492,0.46021273070258134,Ancient scribes who hired Aztec writers had to make sure the Inca was dry .
1631,0.485,0.8378907799964604,We 'll never run out of math teachers because they always multiply .
2760,0.485,0.21734363035101875,What keeps a dock floating above water ? Pier pressure .
3485,0.483,0.2131892746789102,I wanted to make suits but I could never measure up .
81,0.481,0.4389956161710095,Why do n't people like to talk to garbage men ? They mostly talk trash .
3369,0.477,1.1784583756132156,"OLD MATHEMATICIANS never die , they just lose some functions ."
3046,0.477,0.6312842088222205,Are giraffes good pets or are they too high maintenance ?
3099,0.475,0.9210255163090666,Did you hear about these new reversible jackets ? I 'm excited to see how they turn out .
620,0.475,0.5777857632207051,"I started to work at a seafood buffet , but then I pulled a mussel ."
966,0.475,0.45698298241466,"He crashed through several windows , but felt no pane ."
1741,0.469,1.184994211893049,Pencil sharpeners have a tough life - they live off tips .
2234,0.467,0.93497935807691,Why are all businessmen fat ? Must be all the inflation .
3974,0.464,0.4570517341891134,Someone who attempts long distance fraud is known as a phony .
597,0.462,1.458533467639401,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto . The dispatcher says , ' I do n't know madam , I 'd have to look into it first ' ."
3998,0.46,0.2662653344808218,Marine biologists never make mistakes on porpoise .
3230,0.46,1.1186466356916822,Q : What do you call six blondes placed ear to ear ? A : A wind tunnel .
606,0.458,0.9389674410215836,Bring me a rubber band and make it snappy !
220,0.452,-0.1564636131248602,Live long and prosper ... But do n't let the IRS know .
2979,0.452,0.5001647901822679,Banning the bra was a big flop .
3619,0.452,0.40393577542457193,"OLD SANITATION MEN never die , they just waste away"
2577,0.451,0.5476045502058187,My friend is moving to Seoul . He thought it would be a good Korea move .
1261,0.448,0.21450199513949914,Bike sales go in cycles .
1986,0.443,0.4047502991032715,"I knew a woman who owned a taser , man was she stunning !"
2244,0.443,0.5287785555691594,Building a cul-de-sac would be a bit of a dead-end job .
1209,0.443,0.2988985535924242,They tried to save him with an I.V . but it was all in vein .
558,0.443,0.9027973755905951,When crazy glue was invented lots of people became attached to it .
269,0.443,0.35926264066660835,Trust your calculator . It 's something to count on .
2523,0.438,1.1058015163827644,A guy became so good with a chainsaw that he was promoted to branch manager .
2958,0.433,1.0188293655932337,"Doctor , Doctor I feel like a pair of curtains - Well pull yourself together then . Next ."
1097,0.433,0.9480539750882968,"OLD GOLFERS never die , they just lose their drive ."
3777,0.433,-0.41057487840395024,Seven days without a pun makes one weak .
567,0.433,0.6991906782859879,Always trust a glue salesman . They tend to stick to their word .
1831,0.429,1.0438271236342218,Why are Italians so good at making coffee ? Because they really know how to espresso themselves .
3625,0.429,0.9566829887029118,"Harry and Clem the carpenters , argued mightily on how best to complete the dinette set they were working on . They finally agreed to table the discussion ."
2886,0.424,0.3190761626689792,Math teachers have lots of problems .
98,0.424,0.23515688827933792,My new theory on inertia does n't seem to be gaining momentum .
2124,0.424,0.9243833722837673,I wondered why my geometry class was always tired . They were all out of shape .
3892,0.424,0.5392640810270988,"I was going to buy some loose tea , but the price was too steep ."
2103,0.424,0.10627789720513642,A student limped into class with a lame excuse .
2573,0.419,0.5064074416109037,We were so poor when I was growing up we could n't even afford to pay attention .
1635,0.419,0.9315544792090227,"When asked whether or not I was bilingual , I was about to say I knew sign language , but I figured it was sort of a mute point ."
1194,0.418,0.3243673794330608,A friend told me he dug a hole in my backyard and filled it with water . I thought he meant well .
