1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3441170278981887, 8.025096727718125e-24)",0:03:04,500,"SpearmanrResult(correlation=0.32691267943753166, pvalue=1.5764566816732433e-21)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.34548766362285876, 5.193662974891513e-24)",0:04:45,510,"SpearmanrResult(correlation=0.34304606459381815, pvalue=1.1257885882413363e-23)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.31779793577362786, 2.2626611826367453e-20)",0:05:40,520,"SpearmanrResult(correlation=0.30970088729578876, pvalue=2.23609074260095e-19)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.35681275425902603, 1.3115039818026255e-25)",0:06:43,530,"SpearmanrResult(correlation=0.3501247798874446, pvalue=1.1725773012630427e-24)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3686176787183324, 2.4110900614613194e-27)",0:08:23,540,"SpearmanrResult(correlation=0.35296373277206644, pvalue=4.656728717128196e-25)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3051505513690774, 7.855946736691105e-19)",0:09:07,550,"SpearmanrResult(correlation=0.30479225564217327, pvalue=8.664879115616604e-19)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.34021449280281896, 2.737710871831764e-23)",0:10:49,560,"SpearmanrResult(correlation=0.34685536489602453, pvalue=3.357101679519317e-24)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.34224317325209275, 1.449745405357056e-23)",0:11:53,570,"SpearmanrResult(correlation=0.34049315443806344, pvalue=2.5094792359639413e-23)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3799773676229806, 4.3918171460114395e-29)",0:12:59,580,"SpearmanrResult(correlation=0.37481564630291014, pvalue=2.7647420123928566e-28)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3757471338418401, 1.9885028133059163e-28)",0:13:50,590,"SpearmanrResult(correlation=0.36996400088800374, pvalue=1.5123092789930785e-27)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3884367136388547, 2.0035875367716013e-30)",0:14:49,600,"SpearmanrResult(correlation=0.3932454175973077, pvalue=3.3263864344787028e-31)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.35706102356098446, 1.2078498610861407e-25)",0:16:01,610,"SpearmanrResult(correlation=0.3471150745509819, pvalue=3.089391856038235e-24)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3626938415968858, 1.8289658385887695e-26)",0:16:56,620,"SpearmanrResult(correlation=0.37129795786530645, pvalue=9.505635126357786e-28)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.39937948262934064, 3.223550285870585e-32)",0:17:57,630,"SpearmanrResult(correlation=0.39033977259338415, pvalue=9.879346908792876e-31)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3790142110506264, 6.206242015863016e-29)",0:19:28,640,"SpearmanrResult(correlation=0.3740668267290265, pvalue=3.6006234487121696e-28)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.33697846334400405, 7.474610374420042e-23)",0:20:24,650,"SpearmanrResult(correlation=0.33300911836233765, pvalue=2.5212496202547653e-22)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3460849741778511, 4.293638708810154e-24)",0:21:57,660,"SpearmanrResult(correlation=0.3464198951507152, pvalue=3.858381308715352e-24)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3667899978795206, 4.525661509043325e-27)",0:23:02,670,"SpearmanrResult(correlation=0.3672794711992081, pvalue=3.824869708217082e-27)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.345228693601339, 5.639638169731849e-24)",0:24:19,680,"SpearmanrResult(correlation=0.34164743230357064, pvalue=1.748161550443813e-23)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.4100299350968503, 4.9793786345975996e-34)",0:25:46,690,"SpearmanrResult(correlation=0.41916260540990413, pvalue=1.233578332206128e-35)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3228503909030833, 5.2263400316207166e-21)",0:27:43,700,"SpearmanrResult(correlation=0.32925377908930503, pvalue=7.836275208902768e-22)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.38979985899232733, 1.2079641954695012e-30)",0:28:58,710,"SpearmanrResult(correlation=0.39297070794507094, pvalue=3.688680027796495e-31)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3625156640823333, 1.9426281439213536e-26)",0:30:17,720,"SpearmanrResult(correlation=0.3553182854389705, pvalue=2.149514073722807e-25)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.35627755389461846, 1.565825926247248e-25)",0:31:44,730,"SpearmanrResult(correlation=0.3493269954637712, pvalue=1.5174348380251596e-24)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3822242664348977, 1.9513106111797314e-29)",0:33:14,740,"SpearmanrResult(correlation=0.37899665776764335, pvalue=6.245412305414265e-29)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3302621169605615, 5.788187730218306e-22)",0:34:15,750,"SpearmanrResult(correlation=0.3234339864092034, pvalue=4.4045836051025004e-21)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.43393798829593244, 2.432192332054444e-38)",0:35:56,760,"SpearmanrResult(correlation=0.4302894635903768, pvalue=1.1654913457117932e-37)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3739168598031868, 3.7959225644236517e-28)",0:37:22,770,"SpearmanrResult(correlation=0.36723196165855093, pvalue=3.887891069115605e-27)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3663791181106077, 5.210966554430502e-27)",0:38:45,780,"SpearmanrResult(correlation=0.3710253337741888, pvalue=1.0453737419109937e-27)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3946773434550549, 1.9375519284182635e-31)",0:40:26,790,"SpearmanrResult(correlation=0.38970281701754556, pvalue=1.2523694352998438e-30)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.3979345620429105, 5.610787829171411e-32)",0:41:47,800,"SpearmanrResult(correlation=0.3931059027257446, pvalue=3.505743776368309e-31)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.34936784325063425, 1.4975623003444888e-24)",0:43:24,810,"SpearmanrResult(correlation=0.35082661704051443, pvalue=9.340559552157342e-25)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.37609596857297645, 1.7571377869019593e-28)",0:44:45,820,"SpearmanrResult(correlation=0.3727938781440197, pvalue=5.6326375184356345e-28)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.37679057017893214, 1.372911493690827e-28)",0:46:12,830,"SpearmanrResult(correlation=0.3714922015275542, pvalue=8.882551778230484e-28)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.38717413152556857, 3.194708608612998e-30)",0:47:32,840,"SpearmanrResult(correlation=0.3810924289688793, pvalue=2.9386250350537467e-29)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.4153009395776297, 5.974545321934434e-35)",0:49:04,850,"SpearmanrResult(correlation=0.4181225750408637, pvalue=1.8904636414184507e-35)",humour,False
results-2021-09-24_08-57-22,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-57-21_mybald_500_10_1000,matern_3_2,500,False,"(0.36984913379054857, 1.5738429474553839e-27)",0:50:34,860,"SpearmanrResult(correlation=0.371298611035547, pvalue=9.503469082450905e-28)",humour,False
