id,bws,predicted,sentence
3270,0.684,1.0692779646340898,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
2986,0.613,0.5142713649386469,Two pencils decided to have a race . The outcome was a draw .
1924,0.613,0.44031116613087407,Those who make sponges get very absorbed in their work .
2555,0.607,0.10497649565276017,Bill Gates took advantage of his Windows of opportunity
3274,0.593,0.5706727379559944,"A sign at a cemetery reads , 'No Trespassing , Violators Will Face Grave Charges ' ."
490,0.586,0.1982166881149397,"My mailman should be a comedian , his delivery is perfect !"
3995,0.574,0.889540147911734,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .
2067,0.574,1.2110192090698069,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
1954,0.574,0.47074142990108775,Selling gasoline too cheaply would be fuelish .
2289,0.559,0.13280731311257524,The earless defendant waived his hearing .
734,0.559,0.6170031882832022,At the petting zoo I saw a sheep scratching itself . Turns out it had fleece .
239,0.556,0.8931466560362945,"I was going to buy a book on phobias , but I was afraid it would n't help me ."
1735,0.556,0.3122238632305866,A letter carrier career is a mail dominated profession .
3154,0.552,0.9038614389967691,She got fired from the hot dog stand for putting her hair in a bun .
1081,0.548,0.9299879188790128,His qualifications as a math teacher did n't add up .
2533,0.545,0.6969849826064187,He put so many blanks in his document that he started to feel spaced out .
2138,0.544,1.1369414529194737,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
2547,0.533,0.3419042354619315,You should never drink beyond the pint of no return .
433,0.525,0.21874880731365187,I used to hate maths but then I realised decimals have a point .
915,0.524,0.9964377011781735,"After 5 years with the same chiropractor , I moved and had to change doctors . It was quite an adjustment ."
2390,0.516,0.36846459696083356,Someone who sells old chess pieces is a pawn broker .
1728,0.509,0.6170394900077432,A cat ate some cheese and waited for a mouse with baited breath .
2618,0.509,0.6299965840599274,When the air conditioning failed in the indoor stadium there was a fan protest .
2106,0.509,0.5964218641936454,"A boy told his parents he wanted to raise goats for a living , but he was only kidding ."
1805,0.5,0.7013662691770891,The other day I held the door open for a clown . I thought it was a nice jester .
2939,0.5,0.06903796915004701,If you do n't know how to choose music ask a guitarist - they know how to pick .
2760,0.485,0.39046449424549345,What keeps a dock floating above water ? Pier pressure .
4011,0.483,0.9449699450425401,"OLD SHOEMAKERS never die , they just lose their sole ."
138,0.483,0.5682857856994148,"I wanted to join my local rambling club , but the guy I spoke to on the phone just went on and on ."
3526,0.483,0.24702555829419515,Tried some bear stew . It was a little grizzly .
81,0.481,0.3654978912596847,Why do n't people like to talk to garbage men ? They mostly talk trash .
3312,0.475,0.36415940033745287,When I suffered a groin injury I became quite testy .
1363,0.475,0.7207718256742202,Why do people preserve fruits and vegetables ? Because they 'can ' .
620,0.475,1.270302899756604,"I started to work at a seafood buffet , but then I pulled a mussel ."
1024,0.475,0.7767837350561411,A scientist doing a large experiment with liquid chemicals was trying to solve a problem when he fell in and became part of the solution .
2281,0.474,1.0001552240317197,"Waiter , there 's a fly in my soup ! ''No , sir , that is an essential bee vitamin . ''"
2820,0.474,0.37363106590837986,The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles .
3106,0.469,1.0263800154564184,The comedian stopped at the fabric store on his way to a comedy gig . He was looking for new material .
579,0.467,1.09202832480445,When longshoremen show up late for work they get docked .
927,0.467,0.44505503343878833,"He worked in a chocolate factory , but always took his sweet time ."
2234,0.467,0.8717583901029715,Why are all businessmen fat ? Must be all the inflation .
2282,0.467,0.32559944434107324,"I am not 40 , I 'm 18 with 22 years experience"
3568,0.464,0.7471524450625636,"I went to the theatre , it looked a bit suspicious . I reckon the whole thing was staged ."
2649,0.464,0.12030453023169305,OLD GOLFERS never die they just putter away .
597,0.462,1.100984320416677,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto . The dispatcher says , ' I do n't know madam , I 'd have to look into it first ' ."
1960,0.46,0.2169037508119412,Insomnia is n't anything to lose sleep over .
1790,0.452,0.8125962872076407,It was an emotional wedding . Even the cake was in tiers .
2843,0.452,0.15117021412045442,The careless pyromaniac made an ash of himself .
1998,0.452,0.6290866904188188,A doctor drank while putting on patients ' casts . He was soon plastered .
1638,0.452,0.7631050219682496,"OLD ALCOHOLICS never die , they just lose their spirit ."
1496,0.448,-0.117571719091973,If you do n't pay your exorcist you get repossessed .
403,0.448,0.36414993306071286,Cats are smarter than dogs ... You wo n't see eight cats pulling a sled .
576,0.444,0.8222622439224696,I trained my dog to hunt for underground mushrooms but now he 's more truffle than he 's worth .
1591,0.443,0.6155590802779894,OLD HUMAN CANNONBALLS never die they just get fired .
3179,0.443,0.860475325824793,"My mate swallowed a cordless vacuum cleaner , they took him to hospital and he is picking up nicely ."
558,0.443,1.3055030458592376,When crazy glue was invented lots of people became attached to it .
2244,0.443,0.3511910634720906,Building a cul-de-sac would be a bit of a dead-end job .
2559,0.443,0.7377368158914163,"OLD COUPON CLIPPERS never die , they just expire ."
940,0.439,1.2036878553355153,"Doctor , Doctor , my hair is coming out . What can you give me to keep it in ? - A cigar box . Next ."
2800,0.438,0.31617346050787304,"If you wear a blindfold at the shooting range , you wo n't know what you 're missing ."
3777,0.433,-0.17959545098699556,Seven days without a pun makes one weak .
3250,0.433,0.8794351268471243,Some people still think that writing long stories is a novel idea .
3632,0.429,1.025635286217094,"OLD SHOEMAKERS never die , they are just given the boot ."
1554,0.424,0.9319157996385381,The electricity was off and they could n't found out watt was the problem .
1850,0.424,1.0683822843340358,A logger went to his doctor because of a problem with the lumbar .
3634,0.419,0.5757214926527989,"Sign on a broken perfume bottle , `` Out of odor '' ."
1467,0.414,0.45803148584452974,Those who build roofs are so inclined .
2019,0.414,1.2303642752765929,"OLD DIETICIANS never die , they just waist away"
135,0.414,0.6756494861412673,"Some clockmakers are normal , but others are a little cuckoo ."
644,0.414,0.3220287202762328,Practice safe eating – always use condiments .
3401,0.414,0.4573080381664361,"OLD FORESTERS never die , they just pine away ."
3517,0.412,0.9816079824270233,"OLD TEACHERS never die , they just grade away"
2551,0.41,0.04803627029241758,"I ca n't recall the last time I did any running , but I 've been jogging my memory ."
