id,bws,predicted,sentence
2260,0.692,1.2891972341777542,Did you hear about the compulsive fisherman ? He was really hooked on it .
2424,0.683,1.6287379193713678,I wondered why the baseball was getting bigger . Then it hit me .
667,0.672,2.204559073440868,"When the CEO dropped his brownie on the calculator , was he trying to fudge the numbers ?"
3616,0.633,0.45985800190268106,"OLD CARD PLAYERS never die , they just fold ."
3576,0.631,0.8513633451097079,"Before a plumber retired , he took the final plunge ."
1224,0.619,1.2073271805105998,Two monocles were making love in front of a window and made spectacles of themselves .
1760,0.613,0.9779854544544988,"She was only a Electrician 's daughter , but she certainly had good connections ."
1032,0.607,1.906279577375856,Math class is full of drama . There are so many problems to work out .
1542,0.6,0.8214576628161486,What did the triangle say to the circle ? You 're so pointless .
3436,0.594,1.915076876599759,Did you hear about the farmer who got attacked by a cow ? He milked it for all it was worth .
2174,0.587,1.3126844294073436,"A former doctor , while auditioning for a play , broke his leg . But luckily , he could still make the cast ."
1678,0.581,1.155094131456738,She became a telephone operator because it was her calling .
142,0.574,1.1782594678402638,The math teacher was a good dancer - he had algorithm .
3995,0.574,1.2262025811993498,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .
2015,0.571,1.8978247245826245,"OLD POPULATION EXPERTS never die , they just lose their census ."
2241,0.564,2.28634897260683,She became an art dealer because she wanted more Monet .
1526,0.559,0.6260644358842016,We went to the owls convention and it was a real hoot .
1316,0.559,0.7287271690124044,One ear of corn said to the other 'You 're getting husky ' .
3321,0.552,1.8063371242314425,"The astronomer made a claim about a well-known star , but it was n't sirius ."
1081,0.548,1.2290232620578292,His qualifications as a math teacher did n't add up .
1093,0.545,2.8376066432882223,My friend 's bakery burned down last night . Now his business is toast .
2138,0.544,2.0265663353820207,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
2840,0.541,1.827261581791986,A small boy swallowed some coins and was taken to a hospital . When his grandmother telephoned to ask how he was a nurse said 'No change yet ' .
60,0.533,2.234472673973107,"Waiter , there 's a fly in my soup ! ''At our restaurant , we guarantee You wo n't find a single fly . '' ''Whaddya mean ? '' ''Because they 're all married . ''"
363,0.533,1.2838756410958214,"At first I hated my haircut , but now it 's growing on me ."
2225,0.531,1.2018613911295943,It 's OK to watch an elephant bathe as they usually have their trunks on .
1713,0.529,0.7376462032587696,Did you hear about the crab in financial difficulty ? It was starting to feel the pinch .
773,0.525,1.518929909403849,"I 've never tipped a cow . Then again , one has never served me food ."
2532,0.524,2.615101129039525,I bought me some of those new paper shirts . I do n't like them - they 're tearable .
2269,0.517,-0.3838645418359262,"OLD PROCTOLOGISTS never die , they just face the end ."
2998,0.509,1.3883064500583877,"When it comes to drinks , citrus fruit juices are always in the limelight ."
377,0.509,1.4526462830258322,"My wife is a fine cook , plus a great algebra teacher , she is quite famous for her pi ."
3577,0.508,1.2104454827143918,"The place that made rubber balls almost went bankrupt , but they bounced back ."
2286,0.508,0.2799493578863898,The janitor 's union called for sweeping reforms .
3594,0.5,1.7525875977222798,What is the best store to be in during an earthquake ? A stationery store .
1805,0.5,1.0663080002201677,The other day I held the door open for a clown . I thought it was a nice jester .
3091,0.5,2.165444832364211,When the orchard owner went to trial he was judged by a jury of his pears .
2714,0.5,1.509737642895661,"A fisherman tried boxing , but he only threw hooks ."
3759,0.492,1.9782294027068172,The plumber had to quit his job because it was too much of a drain .
2760,0.485,0.2879154546601299,What keeps a dock floating above water ? Pier pressure .
1929,0.475,2.06306933838061,Did you hear about the pilot who always had work ? He was great at landing a job .
3099,0.475,1.4653792903993708,Did you hear about these new reversible jackets ? I 'm excited to see how they turn out .
620,0.475,1.3341643298347292,"I started to work at a seafood buffet , but then I pulled a mussel ."
1363,0.475,1.0863845552836509,Why do people preserve fruits and vegetables ? Because they 'can ' .
2820,0.474,2.2477881754586813,The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles .
1153,0.469,0.9609425083224821,How do you find a missing train ? Follow the tracks .
2325,0.467,0.7827934055410745,"She was only a Porchclimber 's daughter , but you should see her stoop"
579,0.467,1.5650769734994714,When longshoremen show up late for work they get docked .
3568,0.464,1.4374703497557064,"I went to the theatre , it looked a bit suspicious . I reckon the whole thing was staged ."
3974,0.464,0.35153067166518376,Someone who attempts long distance fraud is known as a phony .
844,0.464,0.9533767724619158,"Never invest in funerals , it 's a dying industry ."
1130,0.46,2.46154041694734,A politician who had been an astronomer was always saying 'no comet ' .
2417,0.458,1.6869649503647668,The first order of priority in hiring math majors is get them to sine on the dotted line
2871,0.458,0.6681595337363833,We spent all day debating about housefires . It was quite a heated argument .
82,0.458,0.5060328365206628,"Gravity , it 's always putting everyone down ."
1992,0.443,1.0976007825019345,You know what happens after you miss math class ? It starts adding up .
1591,0.443,0.11364697808343566,OLD HUMAN CANNONBALLS never die they just get fired .
2559,0.443,0.48747199364942734,"OLD COUPON CLIPPERS never die , they just expire ."
3408,0.438,2.386094874774568,Two astronauts who were dating put an end to it because they both needed their space .
3366,0.438,0.8040443133876503,"OLD CREDIT CARD USERS never die , they just expire ."
3286,0.433,1.5517625311019378,A computer program attached to an electric chair would have to have its execution checked carefully .
2586,0.433,1.6306526805413182,"OLD LIBRARIANS never die , they just check out ."
1593,0.433,1.9574767749048398,Wheaties near the body suggested that police look for a cereal killer .
1963,0.429,2.0170580883091005,Why do we have training bras ? What can we teach them ?
489,0.429,1.1360741951392201,Old burglars never die they just steal away .
2285,0.429,0.7757584094890395,The psychiatrist told the genie his emotions were all bottled up .
