id,bws,predicted,sentence
3270,0.684,1.0443269665423216,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
2986,0.613,0.9015698510183088,Two pencils decided to have a race . The outcome was a draw .
1924,0.613,0.7604198831815931,Those who make sponges get very absorbed in their work .
2555,0.607,0.22883222079391463,Bill Gates took advantage of his Windows of opportunity
3274,0.593,0.3503117842616941,"A sign at a cemetery reads , 'No Trespassing , Violators Will Face Grave Charges ' ."
490,0.586,0.48930477051378213,"My mailman should be a comedian , his delivery is perfect !"
3995,0.574,0.5251565200262155,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .
2067,0.574,1.142733016730711,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
1954,0.574,0.4764450943690901,Selling gasoline too cheaply would be fuelish .
2289,0.559,0.18579473373372474,The earless defendant waived his hearing .
734,0.559,1.0396799878963008,At the petting zoo I saw a sheep scratching itself . Turns out it had fleece .
239,0.556,0.9405485299320792,"I was going to buy a book on phobias , but I was afraid it would n't help me ."
1735,0.556,0.2749931072659806,A letter carrier career is a mail dominated profession .
3154,0.552,1.0397372428493847,She got fired from the hot dog stand for putting her hair in a bun .
1081,0.548,0.875236342936488,His qualifications as a math teacher did n't add up .
2533,0.545,0.8675352468626341,He put so many blanks in his document that he started to feel spaced out .
2138,0.544,1.220770026167516,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
2547,0.533,0.007336743206256435,You should never drink beyond the pint of no return .
433,0.525,0.986339450605076,I used to hate maths but then I realised decimals have a point .
915,0.524,1.1259542502887951,"After 5 years with the same chiropractor , I moved and had to change doctors . It was quite an adjustment ."
2390,0.516,0.3511066742833193,Someone who sells old chess pieces is a pawn broker .
1728,0.509,0.6520733109683223,A cat ate some cheese and waited for a mouse with baited breath .
2618,0.509,0.4942748967443932,When the air conditioning failed in the indoor stadium there was a fan protest .
2106,0.509,0.8864511257277987,"A boy told his parents he wanted to raise goats for a living , but he was only kidding ."
1805,0.5,0.7852081984858623,The other day I held the door open for a clown . I thought it was a nice jester .
2939,0.5,0.6561860050578137,If you do n't know how to choose music ask a guitarist - they know how to pick .
2760,0.485,0.3350644677181458,What keeps a dock floating above water ? Pier pressure .
4011,0.483,0.6244059383126304,"OLD SHOEMAKERS never die , they just lose their sole ."
138,0.483,0.8045361039218277,"I wanted to join my local rambling club , but the guy I spoke to on the phone just went on and on ."
3526,0.483,0.2538613836258586,Tried some bear stew . It was a little grizzly .
81,0.481,0.6551549512655379,Why do n't people like to talk to garbage men ? They mostly talk trash .
3312,0.475,0.34474124011799456,When I suffered a groin injury I became quite testy .
1363,0.475,0.316711876663158,Why do people preserve fruits and vegetables ? Because they 'can ' .
620,0.475,0.6358064418264955,"I started to work at a seafood buffet , but then I pulled a mussel ."
1024,0.475,0.9955352051130485,A scientist doing a large experiment with liquid chemicals was trying to solve a problem when he fell in and became part of the solution .
2281,0.474,0.9622588328201368,"Waiter , there 's a fly in my soup ! ''No , sir , that is an essential bee vitamin . ''"
2820,0.474,0.7931474992178835,The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles .
3106,0.469,0.9886068560035896,The comedian stopped at the fabric store on his way to a comedy gig . He was looking for new material .
579,0.467,0.5991134572614516,When longshoremen show up late for work they get docked .
927,0.467,0.7074422859724145,"He worked in a chocolate factory , but always took his sweet time ."
2234,0.467,0.7335729582004336,Why are all businessmen fat ? Must be all the inflation .
2282,0.467,0.30487659170314096,"I am not 40 , I 'm 18 with 22 years experience"
3568,0.464,0.9523550038491622,"I went to the theatre , it looked a bit suspicious . I reckon the whole thing was staged ."
2649,0.464,0.7065498975978084,OLD GOLFERS never die they just putter away .
597,0.462,1.3457353142806792,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto . The dispatcher says , ' I do n't know madam , I 'd have to look into it first ' ."
1960,0.46,0.3809411419652293,Insomnia is n't anything to lose sleep over .
1790,0.452,0.8109417743014844,It was an emotional wedding . Even the cake was in tiers .
2843,0.452,0.061422633330649554,The careless pyromaniac made an ash of himself .
1998,0.452,1.0241758737501558,A doctor drank while putting on patients ' casts . He was soon plastered .
1638,0.452,0.6834212161136753,"OLD ALCOHOLICS never die , they just lose their spirit ."
1496,0.448,0.006258773144618757,If you do n't pay your exorcist you get repossessed .
403,0.448,0.6546061847911426,Cats are smarter than dogs ... You wo n't see eight cats pulling a sled .
576,0.444,1.209101838818547,I trained my dog to hunt for underground mushrooms but now he 's more truffle than he 's worth .
1591,0.443,0.3231993544419049,OLD HUMAN CANNONBALLS never die they just get fired .
3179,0.443,0.8517570104909731,"My mate swallowed a cordless vacuum cleaner , they took him to hospital and he is picking up nicely ."
558,0.443,0.8454618524311797,When crazy glue was invented lots of people became attached to it .
2244,0.443,0.6280631565128907,Building a cul-de-sac would be a bit of a dead-end job .
2559,0.443,0.4504507921826183,"OLD COUPON CLIPPERS never die , they just expire ."
940,0.439,1.2580148455240396,"Doctor , Doctor , my hair is coming out . What can you give me to keep it in ? - A cigar box . Next ."
2800,0.438,0.7841427584193268,"If you wear a blindfold at the shooting range , you wo n't know what you 're missing ."
3777,0.433,-0.14779756072902323,Seven days without a pun makes one weak .
3250,0.433,0.6452314599865925,Some people still think that writing long stories is a novel idea .
3632,0.429,0.9396788109320654,"OLD SHOEMAKERS never die , they are just given the boot ."
1554,0.424,1.0380168977306259,The electricity was off and they could n't found out watt was the problem .
1850,0.424,0.8440417476774036,A logger went to his doctor because of a problem with the lumbar .
3634,0.419,0.4017580560704993,"Sign on a broken perfume bottle , `` Out of odor '' ."
1467,0.414,0.3836125818814866,Those who build roofs are so inclined .
2019,0.414,0.9551413783949327,"OLD DIETICIANS never die , they just waist away"
135,0.414,0.6640440947344477,"Some clockmakers are normal , but others are a little cuckoo ."
644,0.414,0.4088006488465114,Practice safe eating – always use condiments .
3401,0.414,0.7483389832810475,"OLD FORESTERS never die , they just pine away ."
3517,0.412,1.021059432623942,"OLD TEACHERS never die , they just grade away"
2551,0.41,0.6072763510240629,"I ca n't recall the last time I did any running , but I 've been jogging my memory ."
2592,0.41,0.22534541130451788,Sushi : known to the rest of the world as 'Bait '
3605,0.41,0.2502101680666308,"Soon after he joined the band , the guitarist was instrumental ."
1973,0.41,0.8630057571775074,The groundskeeper at a large cemetery was important because he had 5000 people under him .
3228,0.406,0.4239195908481115,A chicken farmer 's favorite car is a coupe .
3958,0.406,0.6988189342281852,Meet me at the clothes line . That 's where I hang out !
2508,0.406,0.527332093764213,There was a contest on a slippery rock slope . I won in a landslide .
1168,0.404,0.2619163926634292,If you 're a gardener you might call yourself a 'plant manager ' .
2405,0.404,0.31229674440448846,The whistling fisherman was always out of tuna .
1872,0.397,1.0074609998760773,It 's quiet in a bowling alley because you can hear a pin drop .
486,0.397,0.24641398339061726,A truly wise man never plays leapfrog with a unicorn .
3907,0.396,0.7640562772033885,A locksmith has to have a good Combination of skills .
