1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.2621268605893762, 3.9418442441857825e-14)",0:01:19,500,"SpearmanrResult(correlation=0.2594833042823643, pvalue=7.21542229426183e-14)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.37675759444053325, 1.3891076967419424e-28)",0:02:13,2500,"SpearmanrResult(correlation=0.3642704453094909, pvalue=1.0710126829446052e-26)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.44216772759616924, 6.610018614495307e-40)",0:03:37,4500,"SpearmanrResult(correlation=0.4157647518384819, pvalue=4.948643543571643e-35)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.4055124492898875, 2.9745139735486168e-33)",0:05:20,6500,"SpearmanrResult(correlation=0.41161364509893583, pvalue=2.643733356512561e-34)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.5145765409163991, 1.0810906477992482e-55)",0:07:47,8500,"SpearmanrResult(correlation=0.48496282066420193, pvalue=8.922907714843333e-49)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.4765601403111178, 6.203729898854249e-47)",0:10:07,10500,"SpearmanrResult(correlation=0.4511789915047327, pvalue=1.1369263517460063e-41)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.4897136088831742, 7.692816627067061e-50)",0:12:27,12500,"SpearmanrResult(correlation=0.48117553106817423, pvalue=6.125600155367228e-48)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.5078643107458037, 4.588133457309054e-54)",0:15:14,14500,"SpearmanrResult(correlation=0.4995439366022087, pvalue=4.262929942121919e-52)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.5450767710460602, 1.447107056819572e-63)",0:18:01,16500,"SpearmanrResult(correlation=0.5200568682417509, pvalue=4.760260567496206e-57)",humour,False
results-2021-09-23_00-37-17,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_00-37-17_mybald_500_2000_40000,matern_3_2,500,False,"(0.5371066978306298, 1.977570561147552e-61)",0:21:10,18500,"SpearmanrResult(correlation=0.5180858568670114, pvalue=1.4731716146668884e-56)",humour,False
