1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.37252817013479167, 6.182538819782161e-28)",0:03:01,500,"SpearmanrResult(correlation=0.37762009576965905, pvalue=1.0216980886521734e-28)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.4027401299517303, 8.788524270890674e-33)",0:04:50,510,"SpearmanrResult(correlation=0.4081575932953656, pvalue=1.0479613709889806e-33)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.4177351414887769, 2.215482657983898e-35)",0:06:53,520,"SpearmanrResult(correlation=0.4226791746550924, pvalue=2.880387484548178e-36)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3802887004764427, 3.926364657446367e-29)",0:08:35,530,"SpearmanrResult(correlation=0.3823011034177207, pvalue=1.8977087943382773e-29)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3989488743082569, 3.8035395782328797e-32)",0:10:56,540,"SpearmanrResult(correlation=0.4076674611046287, pvalue=1.2723441594271734e-33)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3847097554912433, 7.895604360238577e-30)",0:12:31,550,"SpearmanrResult(correlation=0.39090134658152337, pvalue=8.011736915772762e-31)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.4310823429403762, 8.304810907311143e-38)",0:13:47,560,"SpearmanrResult(correlation=0.4333585949663675, pvalue=3.1233467362805235e-38)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.38448043262370796, 8.585819771354704e-30)",0:16:11,570,"SpearmanrResult(correlation=0.4024929178883717, pvalue=9.675108976411265e-33)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3579511514286387, 8.985721252796798e-26)",0:17:56,580,"SpearmanrResult(correlation=0.37108688301896564, pvalue=1.0231823981006515e-27)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.415868619264784, 4.744013255325777e-35)",0:19:19,590,"SpearmanrResult(correlation=0.41795779630404833, pvalue=2.0224746642315963e-35)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.41310627217980683, 1.451176981433705e-34)",0:21:01,600,"SpearmanrResult(correlation=0.42138142213940555, pvalue=4.936850653010383e-36)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.4342066510491682, 2.16550232847503e-38)",0:23:04,610,"SpearmanrResult(correlation=0.43555483913106074, pvalue=1.207152191094e-38)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.4084310566302091, 9.403138692912079e-34)",0:24:42,620,"SpearmanrResult(correlation=0.4168994146695993, pvalue=3.117347858848657e-35)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3848897037219503, 7.392734791072021e-30)",0:27:00,630,"SpearmanrResult(correlation=0.3880823645562342, pvalue=2.2843594381431407e-30)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.38881723866462514, 1.7400722394161187e-30)",0:29:22,640,"SpearmanrResult(correlation=0.3875039278985138, pvalue=2.8287182971262015e-30)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3835013413851913, 1.2270184370563768e-29)",0:31:06,650,"SpearmanrResult(correlation=0.37816124424472125, pvalue=8.421932393988438e-29)",humour,False
results-2021-09-24_07-19-04,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_07-19-02_bald_500_10_1000,matern_3_2,500,False,"(0.3907992136504692, 8.32319623238895e-31)",0:32:52,660,"SpearmanrResult(correlation=0.38562365925582975, pvalue=5.650024245017983e-30)",humour,False
