id,bws,predicted,sentence
3270,0.684,1.1500423746629906,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
2986,0.613,1.0293594889939786,Two pencils decided to have a race . The outcome was a draw .
1924,0.613,0.936077004351545,Those who make sponges get very absorbed in their work .
2555,0.607,0.1233721396414982,Bill Gates took advantage of his Windows of opportunity
3274,0.593,0.5430749295453341,"A sign at a cemetery reads , 'No Trespassing , Violators Will Face Grave Charges ' ."
490,0.586,0.3280255008453029,"My mailman should be a comedian , his delivery is perfect !"
3995,0.574,0.9102812704393433,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .
2067,0.574,1.1697092294229035,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
1954,0.574,0.581217408908819,Selling gasoline too cheaply would be fuelish .
2289,0.559,0.2315801260717759,The earless defendant waived his hearing .
734,0.559,0.9930244890050669,At the petting zoo I saw a sheep scratching itself . Turns out it had fleece .
239,0.556,0.8503964563291097,"I was going to buy a book on phobias , but I was afraid it would n't help me ."
1735,0.556,0.4866875651560209,A letter carrier career is a mail dominated profession .
3154,0.552,1.0425231555057701,She got fired from the hot dog stand for putting her hair in a bun .
1081,0.548,0.8857581775241705,His qualifications as a math teacher did n't add up .
2533,0.545,1.319367642148825,He put so many blanks in his document that he started to feel spaced out .
2138,0.544,1.1554953779390509,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
2547,0.533,0.31600004265791026,You should never drink beyond the pint of no return .
433,0.525,0.8414971144489851,I used to hate maths but then I realised decimals have a point .
915,0.524,1.1980407351268223,"After 5 years with the same chiropractor , I moved and had to change doctors . It was quite an adjustment ."
2390,0.516,0.42834532254904906,Someone who sells old chess pieces is a pawn broker .
1728,0.509,0.6129355656000547,A cat ate some cheese and waited for a mouse with baited breath .
2618,0.509,0.6719351830313046,When the air conditioning failed in the indoor stadium there was a fan protest .
2106,0.509,1.083223012843403,"A boy told his parents he wanted to raise goats for a living , but he was only kidding ."
1805,0.5,0.594905673108829,The other day I held the door open for a clown . I thought it was a nice jester .
2939,0.5,0.6203345438936659,If you do n't know how to choose music ask a guitarist - they know how to pick .
2760,0.485,0.269082847139447,What keeps a dock floating above water ? Pier pressure .
4011,0.483,0.8960159092805149,"OLD SHOEMAKERS never die , they just lose their sole ."
138,0.483,0.8235256732027608,"I wanted to join my local rambling club , but the guy I spoke to on the phone just went on and on ."
3526,0.483,0.5147343066828285,Tried some bear stew . It was a little grizzly .
81,0.481,0.5655643353989166,Why do n't people like to talk to garbage men ? They mostly talk trash .
3312,0.475,0.3701345213745102,When I suffered a groin injury I became quite testy .
1363,0.475,0.3887277587287544,Why do people preserve fruits and vegetables ? Because they 'can ' .
620,0.475,0.6746491731229702,"I started to work at a seafood buffet , but then I pulled a mussel ."
1024,0.475,1.1775832191468145,A scientist doing a large experiment with liquid chemicals was trying to solve a problem when he fell in and became part of the solution .
2281,0.474,1.1542596049548308,"Waiter , there 's a fly in my soup ! ''No , sir , that is an essential bee vitamin . ''"
2820,0.474,0.6523632952900096,The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles .
3106,0.469,1.0052327363420799,The comedian stopped at the fabric store on his way to a comedy gig . He was looking for new material .
579,0.467,0.7251638261039777,When longshoremen show up late for work they get docked .
927,0.467,0.8131617215771012,"He worked in a chocolate factory , but always took his sweet time ."
2234,0.467,0.9828409125808215,Why are all businessmen fat ? Must be all the inflation .
2282,0.467,0.32939238266661885,"I am not 40 , I 'm 18 with 22 years experience"
3568,0.464,0.7427509980646867,"I went to the theatre , it looked a bit suspicious . I reckon the whole thing was staged ."
2649,0.464,1.105098952856492,OLD GOLFERS never die they just putter away .
597,0.462,1.2374652945695108,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto . The dispatcher says , ' I do n't know madam , I 'd have to look into it first ' ."
1960,0.46,0.4581186583699809,Insomnia is n't anything to lose sleep over .
1790,0.452,1.0986948477762195,It was an emotional wedding . Even the cake was in tiers .
2843,0.452,0.2923992335345336,The careless pyromaniac made an ash of himself .
1998,0.452,1.0028234945971435,A doctor drank while putting on patients ' casts . He was soon plastered .
1638,0.452,0.905059421244823,"OLD ALCOHOLICS never die , they just lose their spirit ."
1496,0.448,-0.03568272991375587,If you do n't pay your exorcist you get repossessed .
403,0.448,0.4235972866685603,Cats are smarter than dogs ... You wo n't see eight cats pulling a sled .
576,0.444,0.9986446344736009,I trained my dog to hunt for underground mushrooms but now he 's more truffle than he 's worth .
1591,0.443,0.7538244502771181,OLD HUMAN CANNONBALLS never die they just get fired .
3179,0.443,0.8964602818882289,"My mate swallowed a cordless vacuum cleaner , they took him to hospital and he is picking up nicely ."
558,0.443,1.096819183216307,When crazy glue was invented lots of people became attached to it .
2244,0.443,0.5008552388738556,Building a cul-de-sac would be a bit of a dead-end job .
2559,0.443,0.6064387942505272,"OLD COUPON CLIPPERS never die , they just expire ."
940,0.439,1.1390612924465726,"Doctor , Doctor , my hair is coming out . What can you give me to keep it in ? - A cigar box . Next ."
2800,0.438,0.9342943671253702,"If you wear a blindfold at the shooting range , you wo n't know what you 're missing ."
