id,bws,predicted,sentence
3270,0.684,1.2364062562962996,That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He would n't hurt a fly .
2986,0.613,0.6217562281864719,Two pencils decided to have a race . The outcome was a draw .
1924,0.613,0.7078752008435678,Those who make sponges get very absorbed in their work .
2555,0.607,0.11180382725814468,Bill Gates took advantage of his Windows of opportunity
3274,0.593,0.22892306944844784,"A sign at a cemetery reads , 'No Trespassing , Violators Will Face Grave Charges ' ."
490,0.586,0.32087365162199494,"My mailman should be a comedian , his delivery is perfect !"
3995,0.574,0.6545095820095019,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .
2067,0.574,1.1069051859601808,"Waiter , there are pennies in my soup ! ''Well , sir , you said you 'd stop eating here if there was n't some change in the food . '' *"
1954,0.574,0.3656142429772231,Selling gasoline too cheaply would be fuelish .
2289,0.559,0.22353660180121745,The earless defendant waived his hearing .
734,0.559,0.9037050031699785,At the petting zoo I saw a sheep scratching itself . Turns out it had fleece .
239,0.556,0.9679587080758264,"I was going to buy a book on phobias , but I was afraid it would n't help me ."
1735,0.556,0.32529340242667976,A letter carrier career is a mail dominated profession .
3154,0.552,1.032517843353409,She got fired from the hot dog stand for putting her hair in a bun .
1081,0.548,0.7340527973710158,His qualifications as a math teacher did n't add up .
2533,0.545,0.8481395495816066,He put so many blanks in his document that he started to feel spaced out .
2138,0.544,1.1834735757645631,"She was only a Dentist 's daughter , but everybody wanted to fill her cavity ."
2547,0.533,0.0737964705656628,You should never drink beyond the pint of no return .
433,0.525,0.826575808290116,I used to hate maths but then I realised decimals have a point .
915,0.524,0.8902144083205634,"After 5 years with the same chiropractor , I moved and had to change doctors . It was quite an adjustment ."
2390,0.516,0.23749221828542832,Someone who sells old chess pieces is a pawn broker .
1728,0.509,0.4599977101280786,A cat ate some cheese and waited for a mouse with baited breath .
2618,0.509,0.48829798531460245,When the air conditioning failed in the indoor stadium there was a fan protest .
2106,0.509,0.7793639934810331,"A boy told his parents he wanted to raise goats for a living , but he was only kidding ."
1805,0.5,0.6574875008835763,The other day I held the door open for a clown . I thought it was a nice jester .
2939,0.5,0.3327808664127006,If you do n't know how to choose music ask a guitarist - they know how to pick .
2760,0.485,0.28274387983526,What keeps a dock floating above water ? Pier pressure .
4011,0.483,0.7640809964307089,"OLD SHOEMAKERS never die , they just lose their sole ."
138,0.483,0.9417207644811705,"I wanted to join my local rambling club , but the guy I spoke to on the phone just went on and on ."
3526,0.483,0.6548189765243069,Tried some bear stew . It was a little grizzly .
81,0.481,0.3438554925129262,Why do n't people like to talk to garbage men ? They mostly talk trash .
3312,0.475,0.373800577002719,When I suffered a groin injury I became quite testy .
1363,0.475,0.3285932522547805,Why do people preserve fruits and vegetables ? Because they 'can ' .
620,0.475,0.8060779632158777,"I started to work at a seafood buffet , but then I pulled a mussel ."
1024,0.475,1.101602687967822,A scientist doing a large experiment with liquid chemicals was trying to solve a problem when he fell in and became part of the solution .
