1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3789148863494435, 6.431136828261904e-29)",0:04:19,500,"SpearmanrResult(correlation=0.38730734491921165, pvalue=3.0415461221255588e-30)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.29979128654668064, 3.3551953207955705e-18)",0:07:50,510,"SpearmanrResult(correlation=0.2891803497698686, pvalue=5.4409999898396853e-17)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.35181574030375906, 6.772533272545183e-25)",0:12:06,520,"SpearmanrResult(correlation=0.3540142949306089, pvalue=3.3008719805289404e-25)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3572632122199492, 1.1294567236961364e-25)",0:16:48,530,"SpearmanrResult(correlation=0.3480086340396281, pvalue=2.319729084674299e-24)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.34123869223006525, 1.9872518812006685e-23)",0:21:40,540,"SpearmanrResult(correlation=0.33082817766573946, pvalue=4.8805393110556485e-22)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3036455008236133, 1.184665473964069e-18)",0:26:05,550,"SpearmanrResult(correlation=0.2923319824544566, pvalue=2.4076059990285112e-17)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3074731331704538, 4.14813275141531e-19)",0:30:33,560,"SpearmanrResult(correlation=0.2931767363926209, pvalue=1.931609921658899e-17)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3542334696754653, 3.0716948227516796e-25)",0:35:45,570,"SpearmanrResult(correlation=0.3406446907716153, pvalue=2.393368952098633e-23)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.332607006304122, 2.848906399054872e-22)",0:40:09,580,"SpearmanrResult(correlation=0.32114798210145257, pvalue=8.589952808137926e-21)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.32963840322276555, 6.982038739780502e-22)",0:44:52,590,"SpearmanrResult(correlation=0.3298041459923565, pvalue=6.642923093358385e-22)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.32882904389043455, 8.89982933970901e-22)",0:49:38,600,"SpearmanrResult(correlation=0.31368209861404034, pvalue=7.314040882670188e-20)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3879803581404151, 2.3721791750430385e-30)",0:53:55,610,"SpearmanrResult(correlation=0.38856156714197587, pvalue=1.9130374387304596e-30)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.35870165604500087, 6.997224838482023e-26)",0:58:01,620,"SpearmanrResult(correlation=0.3566348782011197, pvalue=1.3911325448397826e-25)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.36444995508524886, 1.0075122787620071e-26)",1:03:13,630,"SpearmanrResult(correlation=0.36073727302639713, pvalue=3.538577738620684e-26)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.31416152559042804, 6.385775086818925e-20)",1:07:04,640,"SpearmanrResult(correlation=0.31543409300300207, pvalue=4.448709171768023e-20)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.35271525592528297, 5.05064531641993e-25)",1:11:38,650,"SpearmanrResult(correlation=0.35048442002907654, pvalue=1.0436646268507377e-24)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.37671200115154, 1.4118131255445184e-28)",1:15:38,660,"SpearmanrResult(correlation=0.37714750549662857, pvalue=1.2091311740978124e-28)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.32640202938138885, 1.8346278891200267e-21)",1:19:21,670,"SpearmanrResult(correlation=0.3339671022002246, pvalue=1.8831450792682738e-22)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3809186192776199, 3.128879122255441e-29)",1:24:23,680,"SpearmanrResult(correlation=0.385091268139798, pvalue=6.867055416917974e-30)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.32362651385528524, 4.162556187619653e-21)",1:28:34,690,"SpearmanrResult(correlation=0.34172001340970504, pvalue=1.7087840475889034e-23)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3679813731928332, 3.00345474149846e-27)",1:33:58,700,"SpearmanrResult(correlation=0.3634064887486989, pvalue=1.4365248557479203e-26)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3815899232238712, 2.4551112309952532e-29)",1:39:15,710,"SpearmanrResult(correlation=0.37880986674753475, pvalue=6.67770676672269e-29)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.35661367679192035, 1.4009370203451993e-25)",1:45:40,720,"SpearmanrResult(correlation=0.35712773441024415, pvalue=1.1814071981389146e-25)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.33436625208380644, 1.6670474186263263e-22)",1:50:01,730,"SpearmanrResult(correlation=0.34170758027817977, pvalue=1.7154666235867224e-23)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.36473661295223714, 9.137493047381725e-27)",1:54:22,740,"SpearmanrResult(correlation=0.368435318029663, pvalue=2.5679019807102417e-27)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.3397304423849372, 3.183932334120589e-23)",2:00:00,750,"SpearmanrResult(correlation=0.34828212855586094, pvalue=2.124567522848512e-24)",humour,False
results-2021-09-24_04-18-08,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_04-18-07_batchbald_500_10_1000,matern_3_2,500,False,"(0.36724970967141096, 3.864228992653078e-27)",2:05:24,760,"SpearmanrResult(correlation=0.36161117893377825, pvalue=2.6366568138774267e-26)",humour,False
