1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.4083135780187097, 9.851453200731323e-34)",0:02:23,500,"SpearmanrResult(correlation=0.40866779362308686, pvalue=8.560260526047616e-34)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.4267431613382736, 5.248447144563642e-37)",0:03:45,2500,"SpearmanrResult(correlation=0.41000687529302554, pvalue=5.025367366464249e-34)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.45496484599930676, 1.98846860135015e-42)",0:05:14,4500,"SpearmanrResult(correlation=0.4401305692362058, pvalue=1.6285757269102137e-39)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5047339180989368, 2.561342586082124e-53)",0:06:31,6500,"SpearmanrResult(correlation=0.48942023842171356, pvalue=8.959862998591186e-50)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.49336595983669046, 1.138454190064892e-50)",0:08:23,8500,"SpearmanrResult(correlation=0.47934674196597654, pvalue=1.5395878781744004e-47)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5068481329927896, 8.03379866205245e-54)",0:09:54,10500,"SpearmanrResult(correlation=0.48428942777663697, pvalue=1.2590169786608355e-48)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5123629260531407, 3.7557758131209006e-55)",0:11:30,12500,"SpearmanrResult(correlation=0.4926021115347796, pvalue=1.7009175612253072e-50)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5024557116152168, 8.85389937284965e-53)",0:13:55,14500,"SpearmanrResult(correlation=0.48512986461684887, pvalue=8.191493898147769e-49)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.52497997219465, 2.7416106969304896e-58)",0:16:37,16500,"SpearmanrResult(correlation=0.49565349932839037, pvalue=3.4000172847016173e-51)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5318540811215822, 4.706327602655035e-60)",0:19:19,18500,"SpearmanrResult(correlation=0.5103152730622406, pvalue=1.1788511003301236e-54)",humour,False
results-2021-09-23_08-26-58,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-23_08-26-57_random_sample_500_2000_40000,matern_3_2,500,False,"(0.5343121530577046, 1.0752579542954957e-60)",0:22:48,20500,"SpearmanrResult(correlation=0.519552687154045, pvalue=6.359716900075794e-57)",humour,False
