1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.24170164369095062, 3.5340391136386138e-12)",0:03:19,500,"SpearmanrResult(correlation=0.22827778153173076, pvalue=5.4697288620679736e-11)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2816386961970937, 3.6734505811877835e-16)",0:07:06,510,"SpearmanrResult(correlation=0.26624111617690716, pvalue=1.517602545103861e-14)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2178143022283563, 4.121277352226278e-10)",0:11:07,520,"SpearmanrResult(correlation=0.21564809985543626, pvalue=6.182706156190593e-10)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2508684711047388, 4.937145614344031e-13)",0:15:58,530,"SpearmanrResult(correlation=0.24015204220311004, pvalue=4.890456069254666e-12)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.24393100711570226, 2.2058609277085086e-12)",0:20:44,540,"SpearmanrResult(correlation=0.23056305526272364, pvalue=3.472047823675141e-11)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2531070414466375, 3.0160290339054977e-13)",0:25:28,550,"SpearmanrResult(correlation=0.2572728136521456, pvalue=1.189990327429294e-13)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2752722603722606, 1.7609555240533006e-15)",0:29:30,560,"SpearmanrResult(correlation=0.28747145673157737, pvalue=8.429925250927053e-17)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.29151438657977014, 2.977632267566909e-17)",0:33:07,570,"SpearmanrResult(correlation=0.2750262099425621, pvalue=1.8693918063563768e-15)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2492408598592566, 7.043504453610639e-13)",0:36:32,580,"SpearmanrResult(correlation=0.2506682799797104, pvalue=5.158404375210398e-13)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2515274279882772, 4.272548741825895e-13)",0:40:02,590,"SpearmanrResult(correlation=0.23870132631030677, pvalue=6.6150645208288615e-12)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.20953649473856223, 1.8976111253383115e-09)",0:43:30,600,"SpearmanrResult(correlation=0.20569201930747036, pvalue=3.776534305532166e-09)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2365372070583539, 1.0342699811704452e-11)",0:46:41,610,"SpearmanrResult(correlation=0.21810158232891882, pvalue=3.9042019948374417e-10)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.21512417589782395, 6.815601810582313e-10)",0:49:57,620,"SpearmanrResult(correlation=0.19951386884229055, pvalue=1.1102222699850197e-08)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.28999575154402224, 4.4105434949751557e-17)",0:53:36,630,"SpearmanrResult(correlation=0.2845857125110958, pvalue=1.7537622100834517e-16)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.311620210971983, 1.3074791161291763e-19)",0:57:39,640,"SpearmanrResult(correlation=0.30965773035438826, pvalue=2.263133122592927e-19)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.25763298089429665, 1.0971879780374139e-13)",1:01:24,650,"SpearmanrResult(correlation=0.24458326941908515, pvalue=1.920007056056764e-12)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.28646681598069557, 1.0889352274853081e-16)",1:04:54,660,"SpearmanrResult(correlation=0.28232107669448564, pvalue=3.0978702679710604e-16)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.24842312769595154, 8.412053573226346e-13)",1:08:41,670,"SpearmanrResult(correlation=0.2593944966747943, pvalue=7.362595145036409e-14)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.28404053587023964, 2.0121542835181218e-16)",1:12:04,680,"SpearmanrResult(correlation=0.2698633967366168, pvalue=6.4594708793090895e-15)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.25252342487178847, 3.4311480711069484e-13)",1:15:58,690,"SpearmanrResult(correlation=0.24768130570056307, pvalue=9.876814298109221e-13)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2073424225890325, 2.8150644879645893e-09)",1:19:32,700,"SpearmanrResult(correlation=0.20064005038016142, pvalue=9.144097150392402e-09)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2584853882878098, 9.049150361396509e-14)",1:23:45,710,"SpearmanrResult(correlation=0.26850304763605237, pvalue=8.916033413362164e-15)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.29086481029546873, 3.5235318409872574e-17)",1:26:56,720,"SpearmanrResult(correlation=0.28218340656489427, pvalue=3.206353642377051e-16)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.30634241013966673, 5.664817470664179e-19)",1:30:42,730,"SpearmanrResult(correlation=0.30043649019266394, pvalue=2.8216554341336496e-18)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.27620586885008575, 1.4029348326998317e-15)",1:34:46,740,"SpearmanrResult(correlation=0.2796759973700984, pvalue=5.981475288303717e-16)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.24924837351706955, 7.032001560129934e-13)",1:39:12,750,"SpearmanrResult(correlation=0.2519217611238432, pvalue=3.9176559721851597e-13)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2258901596760008, 8.748746666711758e-11)",1:42:00,760,"SpearmanrResult(correlation=0.23631000968109198, pvalue=1.0836789096509662e-11)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.24856868255038816, 8.150726388274053e-13)",1:46:15,770,"SpearmanrResult(correlation=0.243754315101236, pvalue=2.2902136939861642e-12)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2406105621323702, 4.443319057438465e-12)",1:49:41,780,"SpearmanrResult(correlation=0.24543068441437493, pvalue=1.602254896646847e-12)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.2754409634663003, 1.690204989114191e-15)",1:54:06,790,"SpearmanrResult(correlation=0.2837618575113478, pvalue=2.158353899745671e-16)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.273839736936202, 2.491572989608398e-15)",1:57:27,800,"SpearmanrResult(correlation=0.2741765374963376, pvalue=2.296765545222145e-15)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.3001633945624174, 3.0364273937909662e-18)",2:01:30,810,"SpearmanrResult(correlation=0.2896211573559284, pvalue=4.8575795429551265e-17)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.33561956727582876, 1.1356000252455697e-22)",2:05:34,820,"SpearmanrResult(correlation=0.34304042203365265, pvalue=1.127794205495315e-23)",humour,False
results-2021-09-24_08-32-30,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-24_08-32-29_batchbald_500_10_1000,matern_3_2,500,False,"(0.27727812374529837, 1.0794420835434003e-15)",2:09:47,830,"SpearmanrResult(correlation=0.281616912430844, pvalue=3.693460813629223e-16)",humour,False
