1_id,2_count,active,add_features,cut,cut_mode,emb_path,experiment_dir,kernelfunc,ninducing,optimization,pearson,runtime,size,spearman,task,task4
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.37252817013479167, 6.182538819782161e-28)",0:03:30,500,"SpearmanrResult(correlation=0.37762009576965905, pvalue=1.0216980886521734e-28)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.39628967821884575, 1.0509409310127444e-31)",0:05:35,700,"SpearmanrResult(correlation=0.3956246500753722, pvalue=1.3531230635841663e-31)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.4150087847411203, 6.726305671035376e-35)",0:07:10,900,"SpearmanrResult(correlation=0.41759585799757615, pvalue=2.3453956861669669e-35)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.3999922900498868, 2.546219659579111e-32)",0:08:36,1100,"SpearmanrResult(correlation=0.40221426492657075, pvalue=1.078107810370253e-32)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.4276331350675695, 3.6037434645149867e-37)",0:10:11,1300,"SpearmanrResult(correlation=0.4281810723624366, pvalue=2.8574926350682933e-37)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.4918394322859865, 2.537141792662486e-50)",0:11:36,1500,"SpearmanrResult(correlation=0.4871513019099311, pvalue=2.899027686572602e-49)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.461990880241685, 7.375118574787777e-44)",0:13:03,1700,"SpearmanrResult(correlation=0.4648327088441241, pvalue=1.9034364548997229e-44)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.43558432405327574, 1.19178714404153e-38)",0:14:46,1900,"SpearmanrResult(correlation=0.43970313226301433, pvalue=1.9662445981841025e-39)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.460827597529884, 1.2792738703036865e-43)",0:16:34,2100,"SpearmanrResult(correlation=0.4723669843940924, pvalue=4.9311773613019624e-46)",humour,False
results-2021-09-22_09-13-00,806,True,"('frequency', 'ngrams')",0.0,random_instances,../data/GoogleNews-vectors-negative300.vocab_sub_,experiment_humour_2021-09-22_09-12-59_random_sample_500_200_6000,matern_3_2,500,False,"(0.48374136244941324, 1.665261424098337e-48)",0:18:17,2300,"SpearmanrResult(correlation=0.48879705836512255, pvalue=1.2380688243626424e-49)",humour,False
