id,bws,predicted,sentence
1312,0.714,1.131005202271838,"Yesterday I accidentally swallowed some food coloring . The doctor says I 'm OK , but I feel like I 've dyed a little inside ."
3988,0.684,0.32020316856595743,Two companies that made shoelaces had common ties .
1321,0.683,0.33423761938854135,My dog swallowed my engagement ring . I ended up with a diamond in the ruff .
2424,0.683,0.7676380728411263,I wondered why the baseball was getting bigger . Then it hit me .
1749,0.677,1.0380144033907857,"The airlines have become so cash-strapped , they charged me for my emotional baggage ."
2453,0.667,0.43875433544791675,A church welcomed all denominations but preferred tens and twenties .
3391,0.639,0.7787769627170935,Did you hear about the guy whose whole left side was cut off ? He 's all right now .
757,0.636,0.3352433864287381,"Pencils could be made with erasers at both ends , but what would be the point ?"
13,0.633,0.30617851658597883,"If you leave alphabet soup on the stove and go out , it could spell disaster ."
1045,0.633,0.798990694991595,He bought a plate with four corners so he could have a square meal .
586,0.625,0.6304193672378551,What did the grape say when it got stepped on ? Nothing - but it let out a little whine .
1224,0.619,0.3007994871864067,Two monocles were making love in front of a window and made spectacles of themselves .
2555,0.607,0.0032949804876598703,Bill Gates took advantage of his Windows of opportunity
1032,0.607,0.6854427559998097,Math class is full of drama . There are so many problems to work out .
41,0.6,0.24988597553900807,This is some pretty good tapioca . That 's one way of pudding it .
1542,0.6,0.48846064541895357,What did the triangle say to the circle ? You 're so pointless .
1463,0.6,0.846077042203599,"I could n't quite remember how to throw a boomerang , but eventually it came back to me ."
2587,0.593,0.1935835634915059,You should never take rocks for granite .
1222,0.581,1.2789351335021877,"If you are what you eat , I 'm staying away from the nuts !"
700,0.574,0.6958454377249771,He could n't decide whether to accept a job in mattress sales so he decided to sleep on it .
3204,0.571,1.3250328958957125,"She was only a Bricklayer 's daughter , but she was certainly stacked ."
2881,0.571,0.43876614585320983,"Notice in a field : The farmer allows walkers to cross the field for free , but the bull charges ."
2027,0.567,-0.10255408537722446,"If they ever have a contest for the best looking mannequin , there will be stiff competition ."
2241,0.564,1.1322454688220391,She became an art dealer because she wanted more Monet .
1316,0.559,0.34019689574969886,One ear of corn said to the other 'You 're getting husky ' .
3321,0.552,0.7372740167919931,"The astronomer made a claim about a well-known star , but it was n't sirius ."
2367,0.548,0.6071480132681877,The trampoline was on sale for fifty per cent off . Needless to say I jumped on the offer .
1093,0.545,1.1083004366681477,My friend 's bakery burned down last night . Now his business is toast .
87,0.541,0.6963403742924033,A dog gave birth to puppies near the road and was ticketed for littering .
3098,0.536,0.30596474093866344,"Admitting a mistake : `` Like the orthopedist 's patient , I stand corrected . ''"
1713,0.529,0.5935261192721675,Did you hear about the crab in financial difficulty ? It was starting to feel the pinch .
1847,0.525,0.6949610369978324,"Waiter , there 's a fly in my soup ! '' I know . It gives you a nice buzz does n't it ? ''"
3063,0.524,0.5961962904402525,"When the Dalmatian ran away , he was spotted two blocks from home ."
184,0.524,0.8704863422184841,"When the waiter told me they were out of corn I said , 'That really shucks . '"
2798,0.517,0.18155539426700143,He avoided funerals because he was not a mourning person .
2390,0.516,0.29351925703484605,Someone who sells old chess pieces is a pawn broker .
2917,0.516,1.097065553077961,There was a guy who was fired from the orange juice factory for lack of concentration .
1206,0.516,0.7586940628301624,"He was almost persuaded to invest in a poultry farm , but chickened out at the last minute ."
26,0.516,0.7090681087363293,OLD BEEKEEPERS never die they just buzz off .
2998,0.509,0.5706169158495356,"When it comes to drinks , citrus fruit juices are always in the limelight ."
377,0.509,0.7478399873431794,"My wife is a fine cook , plus a great algebra teacher , she is quite famous for her pi ."
646,0.508,0.4022032922167249,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
2939,0.5,0.5611082125427964,If you do n't know how to choose music ask a guitarist - they know how to pick .
3079,0.5,0.08927807025236786,A balding man and his hair are soon parted .
3091,0.5,1.0241455473075183,When the orchard owner went to trial he was judged by a jury of his pears .
2457,0.492,0.7651167204109595,"OLD QUILTERS never die , they just go under cover ."
1775,0.492,1.0863787541664436,I like elevators they let me say jokes on every level .
3680,0.484,0.18051699876422456,"OLD WEATHERMEN never die , they reign forever ."
1890,0.484,0.7335401237022114,A skier retired because he was going downhill .
